Course_ID,Course_Name,Course_Type,Delivery_Mode,Class_Size,Difficulty_Rating,Instructor_ID,Instructor_Tenure,Instructor_Field,Student_ID,Year,Enrollment_Status,Overall_GPA,Grade_in_Course,Feedback_Text,Date_Submitted,Numeric_Rating_Instructor,Numeric_Rating_Course,Overall_Satisfaction,Cleaned_Feedback,Tokens,Tokens_NoStop,Lemmas,VADER_Scores,neg,neu,pos,compound,Sentiment_Label
CSE380,Mandatory national solution,Seminar,Online,51.0,5.0,I5785,Yes,Biology,S22927,Sophomore,Part-time,2.28,C,Instructor was knowledgeable but not very approachable. Satisfactory.,2025-01-19,3.0,3.0,4.0,instructor was knowledgeable but not very approachable satisfactory,"['instructor', 'was', 'knowledgeable', 'but', 'not', 'very', 'approachable', 'satisfactory']","['instructor', 'knowledgeable', 'approachable', 'satisfactory']","['instructor', 'knowledgeable', 'approachable', 'satisfactory']","{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.4541}",0.298,0.702,0.0,-0.4541,Negative
CSE299,Reduced static infrastructure,Seminar,In-Person,76.0,5.0,I7000,Yes,Biology,S58105,Junior,Full-time,3.4,F,Poor structure and lack of feedback made this class difficult.,2024-11-11,3.0,5.0,4.0,poor structure and lack of feedback made this class difficult,"['poor', 'structure', 'and', 'lack', 'of', 'feedback', 'made', 'this', 'class', 'difficult']","['poor', 'structure', 'lack', 'feedback', 'class', 'difficult']","['poor', 'structure', 'lack', 'feedback', 'class', 'difficult']","{'neg': 0.53, 'neu': 0.47, 'pos': 0.0, 'compound': -0.7845}",0.53,0.47,0.0,-0.7845,Negative
CSE258,Optimized system-worthy projection,Lecture,Hybrid,76.0,4.0,I8009,No,Computer Science,S62726,Senior,Full-time,3.98,A,"The course content was fa,ir but nothing stood out. Challenging but fair.",2024-12-21,2.0,4.0,3.0,the course content was fair but nothing stood out challenging but fair,"['the', 'course', 'content', 'was', 'fair', 'but', 'nothing', 'stood', 'out', 'challenging', 'but', 'fair']","['course', 'content', 'fair', 'stood', 'challenging', 'fair']","['course', 'content', 'fair', 'stand', 'challenge', 'fair']","{'neg': 0.114, 'neu': 0.684, 'pos': 0.202, 'compound': 0.3147}",0.114,0.684,0.202,0.3147,Positive
CSE169,Synchronized optimizing productivity,Lecture,Online,98.0,1.0,I7057,No,Psychology,S55661,Freshman,Part-time,3.79,B,"Lectures lacked structure, making it hard to follow. Could be better.",2024-12-10,1.0,1.0,2.0,lectures lacked structure making it hard to follow could be better,"['lectures', 'lacked', 'structure', 'making', 'it', 'hard', 'to', 'follow', 'could', 'be', 'better']","['lectures', 'lacked', 'structure', 'making', 'hard', 'follow', 'better']","['lecture', 'lack', 'structure', 'make', 'hard', 'follow', 'well']","{'neg': 0.105, 'neu': 0.677, 'pos': 0.218, 'compound': 0.3612}",0.105,0.677,0.218,0.3612,Positive
CSE458,Secured optimizing orchestration,Seminar,Hybrid,33.0,4.0,I7775,No,Psychology,S88533,Freshman,Full-time,3.85,D,I struggled with the pace and the material was unclear. Would recommend.,2024-11-11,3.0,4.0,4.0,i struggled with the pace and the material was unclear would recommend,"['i', 'struggled', 'with', 'the', 'pace', 'and', 'the', 'material', 'was', 'unclear', 'would', 'recommend']","['struggled', 'pace', 'material', 'unclear', 'recommend']","['struggle', 'pace', 'material', 'unclear', 'recommend']","{'neg': 0.295, 'neu': 0.537, 'pos': 0.168, 'compound': -0.2263}",0.295,0.537,0.168,-0.2263,Negative
CSE221,Intuitive zero tolerance firmware,Seminar,Hybrid,84.0,2.0,I5045,Yes,Mathematics,S45241,Junior,Full-time,3.78,D,"The course content was fair, but nothing stood out. Challenging but fair.",2024-12-18,5.0,1.0,2.0,the course content was fair but nothing stood out challenging but fair,"['the', 'course', 'content', 'was', 'fair', 'but', 'nothing', 'stood', 'out', 'challenging', 'but', 'fair']","['course', 'content', 'fair', 'stood', 'challenging', 'fair']","['course', 'content', 'fair', 'stand', 'challenge', 'fair']","{'neg': 0.109, 'neu': 0.59, 'pos': 0.301, 'compound': 0.4468}",0.109,0.59,0.301,0.4468,Positive
CSE299,Self-enabling holistic database,Lecture,In-Person,34.0,5.0,I7016,No,Biology,S78315,Sophomore,Full-time,3.47,D,I liked the assignments but found the lectures boring. Very practical.,2025-01-17,5.0,2.0,1.0,i liked the assignments but found the lectures boring very practical,"['i', 'liked', 'the', 'assignments', 'but', 'found', 'the', 'lectures', 'boring', 'very', 'practical']","['liked', 'assignments', 'found', 'lectures', 'boring', 'practical']","['like', 'assignment', 'find', 'lecture', 'bore', 'practical']","{'neg': 0.23, 'neu': 0.623, 'pos': 0.148, 'compound': -0.2617}",0.23,0.623,0.148,-0.2617,Negative
CSE459,Polarized asymmetric groupware,Lab,Hybrid,64.0,4.0,I6195,No,Biology,S66929,Senior,Full-time,3.85,A,"I enjoyed the group projects, but the exams were too difficult. Very practical.",2024-09-29,2.0,5.0,2.0,i enjoyed the group projects but the exams were too difficult very practical,"['i', 'enjoyed', 'the', 'group', 'projects', 'but', 'the', 'exams', 'were', 'too', 'difficult', 'very', 'practical']","['enjoyed', 'group', 'projects', 'exams', 'difficult', 'practical']","['enjoy', 'group', 'project', 'exam', 'difficult', 'practical']","{'neg': 0.211, 'neu': 0.649, 'pos': 0.14, 'compound': -0.2732}",0.211,0.649,0.14,-0.2732,Negative
CSE214,Robust 24hour frame,Lecture,In-Person,20.0,1.0,I4427,No,Computer Science,S53530,Junior,Part-time,2.28,A,The professor was very engaging and the course material was clear.,2025-01-15,5.0,4.0,3.0,the professor was very engaging and the course material was clear,"['the', 'professor', 'was', 'very', 'engaging', 'and', 'the', 'course', 'material', 'was', 'clear']","['professor', 'engaging', 'course', 'material', 'clear']","['professor', 'engage', 'course', 'material', 'clear']","{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.6478}",0.0,0.63,0.37,0.6478,Positive
CSE389,Distributed attitude-oriented model,Seminar,Online,73.0,4.0,I7576,No,Biology,S55325,Freshman,Part-time,3.64,C,Great experience! I learned a lot and felt supported. Not bad.,2025-01-30,3.0,5.0,3.0,great experience i learned a lot and felt supported not bad,"['great', 'experience', 'i', 'learned', 'a', 'lot', 'and', 'felt', 'supported', 'not', 'bad']","['great', 'experience', 'learned', 'lot', 'felt', 'supported', 'bad']","['great', 'experience', 'learn', 'lot', 'felt', 'support', 'bad']","{'neg': 0.0, 'neu': 0.386, 'pos': 0.614, 'compound': 0.8605}",0.0,0.386,0.614,0.8605,Positive
CSE321,Multi-tiered solution-oriented moratorium,Lecture,In-Person,28.0,1.0,I2252,Yes,History,S81671,Junior,Full-time,3.0,D,I liked the assignments but found the lectures boring. Too theoretical.,2024-10-02,3.0,4.0,5.0,i liked the assignments but found the lectures boring too theoretical,"['i', 'liked', 'the', 'assignments', 'but', 'found', 'the', 'lectures', 'boring', 'too', 'theoretical']","['liked', 'assignments', 'found', 'lectures', 'boring', 'theoretical']","['like', 'assignment', 'find', 'lecture', 'bore', 'theoretical']","{'neg': 0.23, 'neu': 0.623, 'pos': 0.148, 'compound': -0.2617}",0.23,0.623,0.148,-0.2617,Negative
CSE316,Multi-channeled systematic access,Lecture,In-Person,85.0,3.0,I2143,No,Computer Science,S32973,Senior,Part-time,2.92,A,There were highs and losw throughout the semester. Great insights!,2025-03-14,2.0,5.0,2.0,there were highs and losw throughout the semester great insights,"['there', 'were', 'highs', 'and', 'losw', 'throughout', 'the', 'semester', 'great', 'insights']","['highs', 'losw', 'semester', 'great', 'insights']","['highs', 'losw', 'semester', 'great', 'insight']","{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.6588}",0.0,0.672,0.328,0.6588,Positive
CSE142,Switchable bi-directional strategy,Lab,Hybrid,75.0,3.0,I9776,No,History,S65861,Sophomore,Full-time,2.22,C,"Class discussions were lively, but the readings were excessive.",2024-11-30,4.0,4.0,3.0,class discussions were lively but the readings were excessive,"['class', 'discussions', 'were', 'lively', 'but', 'the', 'readings', 'were', 'excessive']","['class', 'discussions', 'lively', 'readings', 'excessive']","['class', 'discussion', 'lively', 'reading', 'excessive']","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.2382}",0.0,0.804,0.196,0.2382,Positive
CSE388,Enhanced logistical secured line,Lab,In-Person,95.0,1.0,I9163,No,Biology,S60533,Junior,Part-time,3.36,F,I struggled with the pace and the material was unclear. Very practical.,2025-02-06,5.0,3.0,5.0,i struggled with the pace and the material was unclear very practical,"['i', 'struggled', 'with', 'the', 'pace', 'and', 'the', 'material', 'was', 'unclear', 'very', 'practical']","['struggled', 'pace', 'material', 'unclear', 'practical']","['struggle', 'pace', 'material', 'unclear', 'practical']","{'neg': 0.328, 'neu': 0.672, 'pos': 0.0, 'compound': -0.5267}",0.328,0.672,0.0,-0.5267,Negative
CSE166,Persevering stable open architecture,Lab,In-Person,65.0,1.0,I3863,No,Psychology,S41716,Senior,Full-time,2.3,B,Instructor was knowledgeable but not very approachable. Could be better.,2024-12-19,5.0,5.0,1.0,instructor was knowledgeable but not very approachable could be better,"['instructor', 'was', 'knowledgeable', 'but', 'not', 'very', 'approachable', 'could', 'be', 'better']","['instructor', 'knowledgeable', 'approachable', 'better']","['instructor', 'knowledgeable', 'approachable', 'well']","{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.5927}",0.0,0.7,0.3,0.5927,Positive
CSE207,Inverse cohesive portal,Lecture,In-Person,52.0,2.0,I4832,Yes,History,S36414,Senior,Part-time,2.2,D,I really enjoyed this class. It was well-organized and informative.,2024-11-17,3.0,1.0,5.0,i really enjoyed this class it was wellorganized and informative,"['i', 'really', 'enjoyed', 'this', 'class', 'it', 'was', 'wellorganized', 'and', 'informative']","['enjoyed', 'class', 'wellorganized', 'informative']","['enjoy', 'class', 'wellorganize', 'informative']","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5563}",0.0,0.69,0.31,0.5563,Positive
CSE494,Universal 5thgeneration policy,Seminar,Online,20.0,3.0,I6136,No,Mathematics,S38871,Junior,Part-time,3.39,D,Very interactive and inclusive class environment.,2024-12-11,2.0,2.0,3.0,very interactive and inclusive class environment,"['very', 'interactive', 'and', 'inclusive', 'class', 'environment']","['interactive', 'inclusive', 'class', 'environment']","['interactive', 'inclusive', 'class', 'environment']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
CSE460,Realigned dedicated encryption,Lab,Hybrid,41.0,3.0,I8924,Yes,Biology,S22461,Junior,Full-time,2.87,C,I reyall enjoyed this class. It was well-organized and informative. Not bad.,2024-12-31,4.0,4.0,4.0,i reyall enjoyed this class it was wellorganized and informative not bad,"['i', 'reyall', 'enjoyed', 'this', 'class', 'it', 'was', 'wellorganized', 'and', 'informative', 'not', 'bad']","['reyall', 'enjoyed', 'class', 'wellorganized', 'informative', 'bad']","['reyall', 'enjoy', 'class', 'wellorganize', 'informative', 'bad']","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.7311}",0.0,0.594,0.406,0.7311,Positive
CSE306,Advanced needs-based function,Lab,Hybrid,63.0,3.0,I4690,Yes,Psychology,S33370,Freshman,Part-time,3.36,A,Excellent use of multimedia and class time.,2024-12-04,4.0,2.0,3.0,excellent use of multimedia and class time,"['excellent', 'use', 'of', 'multimedia', 'and', 'class', 'time']","['excellent', 'use', 'multimedia', 'class', 'time']","['excellent', 'use', 'multimedia', 'class', 'time']","{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",0.0,0.619,0.381,0.5719,Positive
CSE235,Proactive system-worthy moderator,Lecture,In-Person,37.0,2.0,I2019,Yes,Psychology,S22128,Sophomore,Part-time,2.34,B,I struggled with the pace and the material was unclear. Could be better.,2024-12-26,4.0,2.0,5.0,i struggled with the pace and the material was unclear could be better,"['i', 'struggled', 'with', 'the', 'pace', 'and', 'the', 'material', 'was', 'unclear', 'could', 'be', 'better']","['struggled', 'pace', 'material', 'unclear', 'better']","['struggle', 'pace', 'material', 'unclear', 'well']","{'neg': 0.27, 'neu': 0.552, 'pos': 0.178, 'compound': -0.128}",0.27,0.552,0.178,-0.128,Negative
CSE495,Phased object-oriented analyzer,Seminar,In-Person,28.0,3.0,I4096,Yes,History,S76429,Freshman,Full-time,2.3,B,The course was disorganized and the professor was unhelpful. Challenging but fair.,2024-11-10,1.0,4.0,1.0,the course was disorganized and the professor was unhelpful challenging but fair,"['the', 'course', 'was', 'disorganized', 'and', 'the', 'professor', 'was', 'unhelpful', 'challenging', 'but', 'fair']","['course', 'disorganized', 'professor', 'unhelpful', 'challenging', 'fair']","['course', 'disorganized', 'professor', 'unhelpful', 'challenge', 'fair']","{'neg': 0.108, 'neu': 0.606, 'pos': 0.286, 'compound': 0.3919}",0.108,0.606,0.286,0.3919,Positive
CSE392,Compatible 6thgeneration middleware,Lab,In-Person,98.0,1.0,I8148,No,Computer Science,S44414,Freshman,Full-time,2.81,B,"Assignments weer helpful, though sometimes poorly timed. Great insights!",2025-02-11,5.0,1.0,2.0,assignments weer helpful though sometimes poorly timed great insights,"['assignments', 'weer', 'helpful', 'though', 'sometimes', 'poorly', 'timed', 'great', 'insights']","['assignments', 'weer', 'helpful', 'poorly', 'timed', 'great', 'insights']","['assignment', 'weer', 'helpful', 'poorly', 'time', 'great', 'insight']","{'neg': 0.0, 'neu': 0.493, 'pos': 0.507, 'compound': 0.8016}",0.0,0.493,0.507,0.8016,Positive
CSE372,Cross-group logistical knowledge user,Lab,Online,27.0,5.0,I4860,No,Computer Science,S53442,Junior,Full-time,3.03,B,I liked the assignments but found the lectures boring. Satisfactory.,2024-12-18,3.0,4.0,4.0,i liked the assignments but found the lectures boring satisfactory,"['i', 'liked', 'the', 'assignments', 'but', 'found', 'the', 'lectures', 'boring', 'satisfactory']","['liked', 'assignments', 'found', 'lectures', 'boring', 'satisfactory']","['like', 'assignment', 'find', 'lecture', 'boring', 'satisfactory']","{'neg': 0.209, 'neu': 0.426, 'pos': 0.365, 'compound': 0.296}",0.209,0.426,0.365,0.296,Positive
CSE455,Open-architected asynchronous methodology,Lab,In-Person,36.0,5.0,I1297,Yes,Psychology,S64922,Junior,Part-time,2.12,D,The professor explained concepts clearly and was always available for help. Would recommend.,2025-01-21,1.0,2.0,3.0,the professor explained concepts clearly and was always available for help would recommend,"['the', 'professor', 'explained', 'concepts', 'clearly', 'and', 'was', 'always', 'available', 'for', 'help', 'would', 'recommend']","['professor', 'explained', 'concepts', 'clearly', 'available', 'help', 'recommend']","['professor', 'explain', 'concept', 'clearly', 'available', 'help', 'recommend']","{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.7845}",0.0,0.559,0.441,0.7845,Positive
CSE378,Adaptive high-level productivity,Lab,Online,83.0,4.0,I7738,No,Biology,S62414,Senior,Full-time,2.01,A,Great experience! I learned a lot and felt supported. Very practical.,2025-03-25,1.0,5.0,4.0,great experience i learned a lot and felt supported very practical,"['great', 'experience', 'i', 'learned', 'a', 'lot', 'and', 'felt', 'supported', 'very', 'practical']","['great', 'experience', 'learned', 'lot', 'felt', 'supported', 'practical']","['great', 'experience', 'learn', 'lot', 'felt', 'support', 'practical']","{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.7712}",0.0,0.511,0.489,0.7712,Positive
CSE318,Optimized upward-trending paradigm,Lab,Hybrid,69.0,1.0,I9769,No,History,S96401,Senior,Full-time,2.26,A,I really endjoye this class. It was well-organized and informative. Would recommend.,2025-01-18,4.0,2.0,3.0,i really endjoye this class it was wellorganized and informative would recommend,"['i', 'really', 'endjoye', 'this', 'class', 'it', 'was', 'wellorganized', 'and', 'informative', 'would', 'recommend']","['endjoye', 'class', 'wellorganized', 'informative', 'recommend']","['endjoye', 'class', 'wellorganize', 'informative', 'recommend']","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.0,0.8,0.2,0.3612,Positive
CSE451,Universal discrete portal,Lab,Online,43.0,1.0,I8310,No,Psychology,S19186,Junior,Full-time,2.35,B,The professor was very engaging and the course material was clear. Challenging but fair.,2024-11-07,2.0,3.0,3.0,the professor was very engaging and the course material was clear challenging but fair,"['the', 'professor', 'was', 'very', 'engaging', 'and', 'the', 'course', 'material', 'was', 'clear', 'challenging', 'but', 'fair']","['professor', 'engaging', 'course', 'material', 'clear', 'challenging', 'fair']","['professor', 'engage', 'course', 'material', 'clear', 'challenge', 'fair']","{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.7092}",0.0,0.559,0.441,0.7092,Positive
CSE213,Robust multi-tasking Local Area Network,Lecture,In-Person,71.0,3.0,I3637,No,Mathematics,S87665,Senior,Full-time,3.79,B,I stdruggle with the pace and the material was unclear. Not bad.,2024-12-08,5.0,4.0,2.0,i stdruggle with the pace and the material was unclear not bad,"['i', 'stdruggle', 'with', 'the', 'pace', 'and', 'the', 'material', 'was', 'unclear', 'not', 'bad']","['stdruggle', 'pace', 'material', 'unclear', 'bad']","['stdruggle', 'pace', 'material', 'unclear', 'bad']","{'neg': 0.144, 'neu': 0.65, 'pos': 0.206, 'compound': 0.2144}",0.144,0.65,0.206,0.2144,Positive
CSE114,Secured human-resource alliance,Lecture,Online,97.0,2.0,I4765,Yes,Biology,S49409,Freshman,Part-time,3.81,A,Great experience! I learned a lot and felt supported. Challenging but fair.,2024-12-15,4.0,3.0,5.0,great experience i learned a lot and felt supported challenging but fair,"['great', 'experience', 'i', 'learned', 'a', 'lot', 'and', 'felt', 'supported', 'challenging', 'but', 'fair']","['great', 'experience', 'learned', 'lot', 'felt', 'supported', 'challenging', 'fair']","['great', 'experience', 'learn', 'lot', 'feel', 'support', 'challenge', 'fair']","{'neg': 0.0, 'neu': 0.407, 'pos': 0.593, 'compound': 0.7745}",0.0,0.407,0.593,0.7745,Positive
